ID,Image,NameJP,NameEN,Gender,Role,Position,Element,Kick,Control,Technique,Pressure,Physical,Agility,Intelligence,Age Group,School Year
157,https://dxi4wb638ujep.cloudfront.net/1/k/u/9/u9mfgmbgtdk.png,Chihiro Fuji,Ben Nevis,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 7
158,https://dxi4wb638ujep.cloudfront.net/1/k/1/u/1u_foarz1sk.png,Kamekichi Shinno,Turtle Newfield,Male,Manager,MF,Wind,97,112,113,83,81,81,100,Adult,-
159,https://dxi4wb638ujep.cloudfront.net/1/k/f/x/fxn30donyam.png,Yowami Nanzan,John Neville,Male,Player,GK,Fire,84,92,86,97,101,104,92,Middle School,Grade 9
160,https://dxi4wb638ujep.cloudfront.net/1/k/_/4/_4ecna7ft68.png,Mamoru Nishigaki,Malcolm Night,Male,Player,DF,Fire,82,87,85,102,107,89,119,Middle School,Grade 8
161,https://dxi4wb638ujep.cloudfront.net/1/k/o/q/oq1jk_d_aju.png,Akihi Megawa,Alfred Meenan,Male,Player,DF,Forest,82,87,85,102,107,89,119,Middle School,Grade 7
162,https://dxi4wb638ujep.cloudfront.net/1/k/m/x/mxy_kmptfpu.png,Dan Mitsumune,Dan Mirthful,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 8
163,https://dxi4wb638ujep.cloudfront.net/1/k/9/z/9zdejzppo88.png,Ritsuki Kurobe,Ricky Clover,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
164,https://dxi4wb638ujep.cloudfront.net/1/k/d/2/d2graechdcm.png,Dan Tobiyama,Toby Damian,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 8
165,https://dxi4wb638ujep.cloudfront.net/1/k/s/e/serk376bwvk.png,Naoto Yakata,York Nashmith,Male,Player,MF,Forest,97,113,114,85,81,81,101,Middle School,Grade 7
166,https://dxi4wb638ujep.cloudfront.net/1/k/y/0/y0usg255xqm.png,Sakito Mogi,Zachary Moore,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 8
167,https://dxi4wb638ujep.cloudfront.net/1/k/p/c/pcfzrjfd6jk.png,Masaru Mukata,Marvin Murdock,Male,Player,FW,Fire,119,113,102,85,81,81,90,Middle School,Grade 8
168,https://dxi4wb638ujep.cloudfront.net/1/k/h/0/h0e-xiwkbpe.png,Tomo Mukata,Thomas Murdock,Male,Player,FW,Wind,119,113,102,85,81,81,90,Middle School,Grade 8
169,https://dxi4wb638ujep.cloudfront.net/1/k/2/c/2c1fc3ww28s.png,Tsutomu Mukata,Tyler Murdock,Male,Player,FW,Mountain,119,113,102,85,81,81,90,Middle School,Grade 8
170,https://dxi4wb638ujep.cloudfront.net/1/k/w/z/wzwqpqf4dcc.png,Masanori Dando,Simon Calier,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 8
171,https://dxi4wb638ujep.cloudfront.net/1/k/n/b/nbnlivjcuv0.png,Nenji Fukazawa,Brody Gloom,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
172,https://dxi4wb638ujep.cloudfront.net/1/k/l/6/l6gxmmxurp0.png,Yuichi Mamorino,Victor Talis,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 7
173,https://dxi4wb638ujep.cloudfront.net/1/k/u/s/usr2hzxugac.png,Yosuke Nakai,Eren Middleton,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 9
174,https://dxi4wb638ujep.cloudfront.net/1/k/0/9/09ydyuicz6s.png,Seiki Ishii,Peter Wells,Male,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 8
175,https://dxi4wb638ujep.cloudfront.net/1/k/v/7/v7cq7herayu.png,Shugo Nikaido,Seth Nichols,Male,Manager,DF,Wind,86,88,91,97,102,88,111,Adult,-
176,https://dxi4wb638ujep.cloudfront.net/1/k/b/7/b7piycz2hdk.png,Donichi Posei,Paul Siddon,Male,Player,GK,Mountain,85,93,88,95,103,109,94,Middle School,Grade 9
177,https://dxi4wb638ujep.cloudfront.net/1/k/7/u/7uk9hbs-y9u.png,Hikaru Aporo,Apollo Light,Male,Player,DF,Forest,87,90,92,99,103,89,112,Middle School,Grade 8
178,https://dxi4wb638ujep.cloudfront.net/1/k/k/8/k87cm-kefo8.png,En Hepai,Jeff Iron,Male,Player,DF,Fire,87,90,92,99,103,89,112,Middle School,Grade 9
179,https://dxi4wb638ujep.cloudfront.net/1/k/i/d/id8ainyoai8.png,Ran Aresu,Lane War,Male,Player,DF,Mountain,87,90,92,99,103,89,112,Middle School,Grade 8
180,https://dxi4wb638ujep.cloudfront.net/1/k/5/1/51nhpy-s37u.png,Geki Deio,Danny Wood,Male,Player,DF,Wind,87,90,92,99,103,89,112,Middle School,Grade 7
181,https://dxi4wb638ujep.cloudfront.net/1/k/z/a/zauucflacbk.png,Saneki Arute,Artie Mishman,Male,Player,MF,Wind,101,109,107,88,89,81,97,Middle School,Grade 8
182,https://dxi4wb638ujep.cloudfront.net/1/k/o/y/oyf1x6tgvom.png,Matsuaki Herume,Arion Matlock,Male,Player,MF,Forest,101,109,107,88,89,81,97,Middle School,Grade 8
183,https://dxi4wb638ujep.cloudfront.net/1/k/c/y/cygta3ucixk.png,Tomo Atena,Wesley Knox,Male,Player,MF,Forest,101,109,107,88,89,81,97,Middle School,Grade 7
184,https://dxi4wb638ujep.cloudfront.net/1/k/t/w/twrmtii4lkm.png,Yutaka Demete,Jonas Demetrius,Male,Player,FW,Fire,119,113,102,85,81,81,90,Middle School,Grade 8
185,https://dxi4wb638ujep.cloudfront.net/1/k/d/y/dykb3jbxeis.png,Terumi Afuro,Byron Love,Male,Player,MF,Forest,104,112,109,91,92,85,100,Middle School,Grade 8
186,https://dxi4wb638ujep.cloudfront.net/1/k/y/w/yw7ga2nlp7e.png,Tadashi Hera,Henry House,Male,Player,MF,Fire,101,109,107,88,89,81,97,Middle School,Grade 9
187,https://dxi4wb638ujep.cloudfront.net/1/k/s/f/sfyvjrsdcb0.png,Michiyuki Ika,Iggy Russ,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 8
188,https://dxi4wb638ujep.cloudfront.net/1/k/j/3/j3p0ku05xoc.png,Tamamatsu Aki,Gus Heeley,Male,Player,FW,Mountain,111,108,98,87,85,80,96,Middle School,Grade 7
189,https://dxi4wb638ujep.cloudfront.net/1/k/h/w/hwuoknmv0uc.png,Resu Heraku,Harry Closs,Male,Player,DF,Fire,82,85,83,102,106,87,118,Middle School,Grade 8
190,https://dxi4wb638ujep.cloudfront.net/1/k/q/-/q-fjnyavzd0.png,Tokio Kurono,Andy Chronic,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 8
191,https://dxi4wb638ujep.cloudfront.net/1/k/w/r/wr880v1ns9e.png,Usa Medo,Ned Yousef,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 9
192,https://dxi4wb638ujep.cloudfront.net/1/k/9/5/95cfyipzc3u.png,Hiroto Munakata,Herman Muller,Male,Player,GK,Wind,84,92,86,97,101,104,92,Elementary,-
193,https://dxi4wb638ujep.cloudfront.net/1/k/d/w/dw_wlv6r3xk.png,Kaito Hideyama,Keth Claus,Male,Player,DF,Wind,82,85,83,102,106,87,118,Elementary,-
194,https://dxi4wb638ujep.cloudfront.net/1/k/s/-/s-ormqcrakm.png,Ryota Kitagaki,Robert Silver,Male,Player,DF,Wind,82,85,83,102,106,87,118,Elementary,-
195,https://dxi4wb638ujep.cloudfront.net/1/k/u/f/ufjnizohfim.png,Itsuki Sejima,Izzy Island,Male,Player,DF,Forest,86,88,91,97,102,88,111,Elementary,-
196,https://dxi4wb638ujep.cloudfront.net/1/k/f/3/f34slmo9yrk.png,Sota Shintake,Sothern Newman,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Elementary,-
197,https://dxi4wb638ujep.cloudfront.net/1/k/_/y/_ybz2rd1hxu.png,Haru Ikejiri,Irwin Hall,Male,Player,MF,Forest,97,112,113,83,81,81,100,Elementary,-
198,https://dxi4wb638ujep.cloudfront.net/1/k/o/w/owq4bu7pqc8.png,Hibiki Terasaka,Taylor Higgins,Male,Player,MF,Wind,97,112,113,83,81,81,100,Elementary,-
199,https://dxi4wb638ujep.cloudfront.net/1/k/6/a/6avgqj4tn9u.png,Sora Kozu,Jamie Cool,Male,Player,MF,Wind,100,109,105,87,88,81,97,Elementary,-
200,https://dxi4wb638ujep.cloudfront.net/1/k/l/y/lykbhcexgo8.png,Ryusuke Hazama,Hans Randall,Male,Player,FW,Fire,111,108,98,87,85,80,96,Elementary,-
201,https://dxi4wb638ujep.cloudfront.net/1/k/l/a/la_mddxebic.png,Rikuto Morimoto,Michael Riverside,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Elementary,-
202,https://dxi4wb638ujep.cloudfront.net/1/k/u/y/uyotwixksr0.png,Mako Kisaragi,Millie Moonlight,Female,Player,FW,Forest,119,113,102,85,81,81,90,Elementary,-
203,https://dxi4wb638ujep.cloudfront.net/1/k/0/d/0dtyj_eszxe.png,Kaoru Aoshima,Karl Blue,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Elementary,-
204,https://dxi4wb638ujep.cloudfront.net/1/k/f/1/f1c5oaiw0cs.png,Kazuya Amai,Theakston Plank,Male,Player,FW,Wind,118,112,102,83,81,81,89,Elementary,-
205,https://dxi4wb638ujep.cloudfront.net/1/k/h/u/hublgzw6xes.png,Ken Hirata,Ken Cake,Male,Player,FW,Mountain,118,112,102,83,81,81,89,Elementary,-
206,https://dxi4wb638ujep.cloudfront.net/1/k/2/8/28qenmwac3e.png,Seiji Hasebe,Mitch Grumble,Male,Player,MF,Wind,97,112,113,83,81,81,100,Elementary,-
207,https://dxi4wb638ujep.cloudfront.net/1/k/w/t/wtjxe7jipx0.png,Yuichi Oshima,Bart Grantham,Male,Player,GK,Forest,84,92,86,97,101,104,92,Elementary,-
208,https://dxi4wb638ujep.cloudfront.net/1/k/v/v/vvrzhm1aiie.png,Seigo Hibiki,Seymour Hillman,Male,,GK,Mountain,87,95,89,96,104,109,94,Adult,-
209,https://dxi4wb638ujep.cloudfront.net/1/k/p/a/paysyrasxo0.png,Kazuto Ukishima,Charles Island,Male,Player,DF,Forest,82,87,85,102,107,89,119,Adult,-
210,https://dxi4wb638ujep.cloudfront.net/1/k/-/o/-odnfumo6bc.png,Kirito Kamimura,Garret Hairtown,Male,Player,DF,Wind,82,85,83,102,106,87,118,Adult,-
211,https://dxi4wb638ujep.cloudfront.net/1/k/8/j/8jerx30e_dc.png,Chikara Aida,Arthur Sweet,Male,Player,DF,Mountain,82,87,85,102,107,89,119,Adult,-
212,https://dxi4wb638ujep.cloudfront.net/1/k/n/h/nh1wcis-su0.png,Manabu Batora,Peter Mildred,Male,Player,MF,Forest,100,109,105,87,88,81,97,Adult,-
213,https://dxi4wb638ujep.cloudfront.net/1/k/t/o/towfpvn2noe.png,Yo Nakama,Josh Nathaniel,Male,Player,MF,Forest,100,109,105,87,88,81,97,Adult,-
214,https://dxi4wb638ujep.cloudfront.net/1/k/c/m/cmnkiqbmk9s.png,Gengoro Ikari,Edward Gladstone,Male,Player,MF,Fire,97,112,113,83,81,81,100,Adult,-
215,https://dxi4wb638ujep.cloudfront.net/1/k/o/m/omy8tncutce.png,Tamotsu Teira,Tyler Thomas,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Adult,-
216,https://dxi4wb638ujep.cloudfront.net/1/k/z/k/zkpd-ykuaxs.png,Yo Tamiyama,Joseph Yosemite,Male,Player,FW,Wind,118,112,102,83,81,81,89,Adult,-
217,https://dxi4wb638ujep.cloudfront.net/1/k/3/m/3myqkztdhdm.png,Iwao Sugata,Ian Suffolk,Male,Player,MF,Fire,97,112,113,83,81,81,100,Adult,-
218,https://dxi4wb638ujep.cloudfront.net/1/k/g/k/gkdxjmlnmuk.png,Koichi Biruda,Constant Builder,Male,Player,FW,Fire,112,109,99,88,86,81,97,Adult,-
219,https://dxi4wb638ujep.cloudfront.net/1/k/m/l/mlgea7-v5ou.png,Haito Kunikida,Ted Poe,Male,Player,FW,Forest,118,112,102,83,81,81,89,Adult,-
220,https://dxi4wb638ujep.cloudfront.net/1/k/x/j/xjrl3eyvu98.png,Ryoji Michiba,Marshall Heart,Male,Player,FW,Wind,111,108,98,87,85,80,96,Adult,-
221,https://dxi4wb638ujep.cloudfront.net/1/k/v/c/vcw5zdk5r78.png,Koji Tsuchimori,Dom Foreman,Male,Player,MF,Mountain,100,109,105,87,88,81,97,Adult,-
222,https://dxi4wb638ujep.cloudfront.net/1/k/k/q/kqny0isd8iu.png,Ryu Kakeyama,Slot MacHines,Male,Player,DF,Fire,82,85,83,102,106,87,118,Adult,-
223,https://dxi4wb638ujep.cloudfront.net/1/k/e/f/efetn_zljok.png,Nao Atsuta,Bill Steakspear,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Adult,-
224,https://dxi4wb638ujep.cloudfront.net/1/k/d/5/d5idsaslcoc.png,Jo Ikegaki,Joe Ingram,Male,Player,GK,Fire,84,92,86,97,101,104,92,Middle School,Grade 9
225,https://dxi4wb638ujep.cloudfront.net/1/k/9/w/9wr2_dztpus.png,Kiwamu Himejima,Kendall Sefton,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 7
226,https://dxi4wb638ujep.cloudfront.net/1/k/m/-/m-axsi_xede.png,Yasushi Kikuchi,Jason Strike,Male,Player,DF,Fire,82,85,83,102,106,87,118,Middle School,Grade 8
227,https://dxi4wb638ujep.cloudfront.net/1/k/o/f/ofdl87t7bbe.png,Hakobu Noma,Norman Porter,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 8
228,https://dxi4wb638ujep.cloudfront.net/1/k/_/3/_3sqrelbsos.png,Kyogo Mukaiyama,Maxwell Claus,Male,Player,DF,Forest,82,85,83,102,106,87,118,Middle School,Grade 7
229,https://dxi4wb638ujep.cloudfront.net/1/k/f/y/fypfcz-jzic.png,Shiito Chaki,Bruce Chaney,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 8
230,https://dxi4wb638ujep.cloudfront.net/1/k/u/w/uw--vmyz070.png,Rinsuke Kano,Leroy Rhymes,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 8
231,https://dxi4wb638ujep.cloudfront.net/1/k/a/a/aabmerbrtec.png,Seiichi Tachino,Mildford Scott,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 7
232,https://dxi4wb638ujep.cloudfront.net/1/k/r/y/rywhzu9r-30.png,Yo Idemae,Lou Edmonds,Male,Player,FW,Fire,112,109,99,88,86,81,97,Middle School,Grade 7
233,https://dxi4wb638ujep.cloudfront.net/1/k/f/a/farkpv0ifbu.png,Hidetsugu Yasunaga,Cameron Morefield,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 7
234,https://dxi4wb638ujep.cloudfront.net/1/k/0/y/0yareqsyyo8.png,Seiji Mizuguchi,Greg Bernard,Male,Player,FW,Forest,118,112,102,83,81,81,89,Middle School,Grade 8
235,https://dxi4wb638ujep.cloudfront.net/1/k/u/d/ud5ex3nqhim.png,Koji Tsutsumi,Peter Banker,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 8
236,https://dxi4wb638ujep.cloudfront.net/1/k/l/1/l1i_6ibqq7k.png,Naruto Tomooka,Saul Tunk,Male,Player,MF,Fire,97,112,113,83,81,81,100,Middle School,Grade 7
237,https://dxi4wb638ujep.cloudfront.net/1/k/n/u/nupjurtgv9k.png,Tameo Marude,Alan Most,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Middle School,Grade 7
238,https://dxi4wb638ujep.cloudfront.net/1/k/w/8/w8-c5u18com.png,Mitsuru Ishizaki,Paul Caperock,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 7
239,https://dxi4wb638ujep.cloudfront.net/1/k/2/t/2td3qza03u8.png,Yusuke Kozuka,Julius Molehill,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
240,https://dxi4wb638ujep.cloudfront.net/1/k/k/t/kttlw44rtb8.png,Sato Kizaki,Clint Loggan,Female,Manager,FW,Forest,118,112,102,83,81,81,89,Adult,-
241,https://dxi4wb638ujep.cloudfront.net/1/k/p/v/pvffvewm8xm.png,Sumiko Yaono,Suzanne Yuma,Female,Player,GK,Mountain,84,92,86,97,101,104,92,Adult,-
242,https://dxi4wb638ujep.cloudfront.net/1/k/v/a/vamqgzjujr8.png,Tome Fudeyama,Tammy Fielding,Female,Player,DF,Forest,82,85,83,102,106,87,118,Adult,-
243,,Konomi Otama,Alex Lovely,Female,Player,DF,Wind,86,88,91,97,102,88,111,Adult,-
244,https://dxi4wb638ujep.cloudfront.net/1/k/c/j/cjqxf_x4hku.png,Hitoshi Honemaru,Louis Hillside,Male,Player,DF,Fire,82,85,83,102,106,87,118,Adult,-
245,https://dxi4wb638ujep.cloudfront.net/1/k/t/h/thh2oaxcmx8.png,Nao Shitto,Ness Sheldon,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Adult,-
246,https://dxi4wb638ujep.cloudfront.net/1/k/n/o/nocd7dek53m.png,Ritsuko Tachimi,Lizzy Squirrel,Female,Player,MF,Wind,100,109,105,87,88,81,97,Adult,-
247,https://dxi4wb638ujep.cloudfront.net/1/k/8/m/8mziwiiwuek.png,Yasunori Misemachi,Kippy Jones,Male,Player,MF,Forest,100,109,105,87,88,81,97,Adult,-
248,https://dxi4wb638ujep.cloudfront.net/1/k/i/m/imm6nvhsz7m.png,Makoto Utagawa,Fayette Riversong,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Adult,-
249,https://dxi4wb638ujep.cloudfront.net/1/k/5/k/5k9bkqhoeik.png,Sarina Kisaragi,Samantha Moonlight,Female,Player,FW,Wind,119,113,102,85,81,81,90,Adult,-
250,https://dxi4wb638ujep.cloudfront.net/1/k/x/m/xmmwqroh_ke.png,Saburo Mikawaya,Mitch Sandstone,Male,Player,MF,Fire,97,112,113,83,81,81,100,Adult,-
251,https://dxi4wb638ujep.cloudfront.net/1/k/m/k/mkx39uobsxs.png,Iwao Purogure,Eddie Prentice,Male,Player,FW,Mountain,118,112,102,83,81,81,89,Adult,-
252,https://dxi4wb638ujep.cloudfront.net/1/k/g/l/gl0cuzdtn3c.png,Yuji Iemori,Alf Holmes,Male,Player,GK,Forest,84,92,86,97,101,104,92,Adult,-
253,https://dxi4wb638ujep.cloudfront.net/1/k/3/j/3jfjdm7pke0.png,Masayoshi Ebisu,Ian Stager,Male,Player,DF,Forest,82,85,83,102,106,87,118,Adult,-
254,https://dxi4wb638ujep.cloudfront.net/1/k/1/c/1cc_tvpfpc0.png,Kamao Ikuji,Fred Crumb,Male,Player,DF,Mountain,82,85,83,102,106,87,118,Adult,-
255,https://dxi4wb638ujep.cloudfront.net/1/k/e/q/eqzeaqp_ixc.png,Nobuya Eji,Doug Baughan,Male,Player,FW,Wind,118,112,102,83,81,81,89,Adult,-
256,https://dxi4wb638ujep.cloudfront.net/1/k/k/f/kfqrt363xrs.png,Sayaka Tanabe,Pip Daltry,Female,Player,DF,Forest,82,85,83,102,106,87,118,Adult,-
257,https://dxi4wb638ujep.cloudfront.net/1/k/n/e/nefbdmkicqu.png,Keita Kakuma,Chester Horse Jr,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 7
258,https://dxi4wb638ujep.cloudfront.net/1/k/v/1/v1wcdbbizyk.png,Yuka Goenji,Julia Blaze,Female,Player,MF,Fire,99,114,114,85,84,84,103,Elementary,-
259,https://dxi4wb638ujep.cloudfront.net/1/k/f/u/fu7k37egqum.png,Saku Kabeyama,Zak Wallside,Male,Player,DF,Mountain,82,87,85,102,107,89,119,Elementary,-
260,https://dxi4wb638ujep.cloudfront.net/1/k/e/-/e-8fpvdr9ps.png,Soichiro Raimon,Sonny Raimon,Male,Player,FW,Mountain,113,111,100,90,87,83,99,Adult,-
261,https://dxi4wb638ujep.cloudfront.net/1/k/z/l/zl7wdsxluuk.png,Gengoro Onigawara,Gregory Smith,Male,Player,GK,Fire,87,95,89,99,104,106,94,Adult,-
262,https://dxi4wb638ujep.cloudfront.net/1/k/z/f/zfhygptxm1s.png,Kyo Azuma,Andy,Male,Player,DF,Mountain,87,90,92,99,103,89,112,Middle School,Grade 8
263,https://dxi4wb638ujep.cloudfront.net/1/k/_/p/_py5t_gcyv8.png,Tsukushi Otani,Aurelia Dingle,Female,Player,MF,Forest,103,111,108,90,90,83,99,Middle School,Grade 8
264,https://dxi4wb638ujep.cloudfront.net/1/k/t/u/tuxgrhzrrgs.png,Maha Hayami,Jimmy Mach,Male,Player,FW,Wind,118,112,102,83,81,81,89,Middle School,Grade 8
265,https://dxi4wb638ujep.cloudfront.net/1/k/n/b/nbsv4asjemc.png,Arashi Oda,Tony Hacker,Male,Player,MF,Forest,100,109,105,87,88,81,97,Middle School,Grade 9
266,https://dxi4wb638ujep.cloudfront.net/1/k/8/p/8pj0vlkzzv0.png,Sumio Kabuto,Dan Rhino,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 8
267,https://dxi4wb638ujep.cloudfront.net/1/k/-/i/-iko78y12t0.png,Hanji Shirabe,Vin Fleetwood,Male,Player,FW,Wind,118,112,102,83,81,81,89,Middle School,Grade 7
268,https://dxi4wb638ujep.cloudfront.net/1/k/p/g/pgvjwd-pbgc.png,Fuyuki Genbu,George Winters,Male,Player,FW,Forest,119,113,102,85,81,81,90,Middle School,Grade 8
269,https://dxi4wb638ujep.cloudfront.net/1/k/v/p/vp28felhuas.png,Kotaro Tsuchino,Den Hidden,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 9
270,https://dxi4wb638ujep.cloudfront.net/1/k/e/n/enhdoht9dze.png,Mau Chono,Shaun Imago,Male,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 8
271,https://dxi4wb638ujep.cloudfront.net/1/k/q/n/qn4fzsufkms.png,Go Maeda,Joe Straiter,Male,Player,GK,Fire,84,92,86,97,101,104,92,Middle School,Grade 8
272,https://dxi4wb638ujep.cloudfront.net/1/k/b/l/bljk0tilj_e.png,Ikuo Yarino,Rupert Spiers,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 8
273,https://dxi4wb638ujep.cloudfront.net/1/k/1/n/1nspusbsotk.png,Tsuyoshi Saiun,Mark Sudor,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 7
274,https://dxi4wb638ujep.cloudfront.net/1/k/e/l/eljidtnwfgm.png,Yaiba Kuwagata,Ringo Stagg,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
275,https://dxi4wb638ujep.cloudfront.net/1/k/k/k/kka9qwsewa8.png,Kyuji Yano,Jody MacGough,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Middle School,Grade 7
276,https://dxi4wb638ujep.cloudfront.net/1/k/v/i/vixc9p0kdzu.png,Chu Ino,Jeeves Dropper,Male,Player,MF,Wind,97,112,113,83,81,81,100,Middle School,Grade 8
277,https://dxi4wb638ujep.cloudfront.net/1/k/x/d/xd2atwmiy1u.png,Dan Dando,Dan Dandy,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
278,https://dxi4wb638ujep.cloudfront.net/1/k/m/r/mrhh-pay1g8.png,Jin Raimei,Rory Boomer,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 9
279,https://dxi4wb638ujep.cloudfront.net/1/k/g/e/gekut016amm.png,Nao Arumi,Tim Toppel,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 7
280,https://dxi4wb638ujep.cloudfront.net/1/k/3/s/3sv1altatvk.png,Toshio Okubo,Ames Shivers,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 8
281,https://dxi4wb638ujep.cloudfront.net/1/k/d/g/dgqtxgqikqm.png,Ren Kotegawa,Chris Glover,Male,Player,MF,Forest,97,112,113,83,81,81,100,Middle School,Grade 8
282,https://dxi4wb638ujep.cloudfront.net/1/k/y/u/yubmc52ynzk.png,Ponta Kameda,Thor Toise,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 7
283,https://dxi4wb638ujep.cloudfront.net/1/k/8/g/8guhywctymm.png,Tatsumi Habu,Colin Salts,Male,Player,FW,Forest,118,112,102,83,81,81,89,Middle School,Grade 7
284,https://dxi4wb638ujep.cloudfront.net/1/k/n/u/nulmfp6x1_k.png,Shintaro Takasugi,Christian Dear,Male,Player,DF,Forest,86,88,91,97,102,88,111,Middle School,Grade 8
285,https://dxi4wb638ujep.cloudfront.net/1/k/t/b/tbgtmspfafu.png,Masanari Kusunoki,Iggy Loyaller,Male,Player,FW,Forest,118,112,102,83,81,81,89,Middle School,Grade 9
286,https://dxi4wb638ujep.cloudfront.net/1/k/c/p/cp3yhtplts8.png,Nozomu Shinano,Conan Fox,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 8
287,https://dxi4wb638ujep.cloudfront.net/1/k/e/i/eiwup07joq8.png,Kurinosuke Iga,Spike Coiffs,Male,Player,DF,Wind,82,85,83,102,106,87,118,Middle School,Grade 8
288,https://dxi4wb638ujep.cloudfront.net/1/k/v/g/vgbpildzfzu.png,Tatsuo Kamai,Roger Rocket,Male,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 8
289,https://dxi4wb638ujep.cloudfront.net/1/k/p/p/ppi6xwo7w5k.png,Yoichi Nasu,Bill Teller,Male,Player,DF,Forest,86,88,91,97,102,88,111,Middle School,Grade 7
290,https://dxi4wb638ujep.cloudfront.net/1/k/-/n/-ntbcpobdkm.png,Arata Kongo,Billy Nomates,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 9
291,https://dxi4wb638ujep.cloudfront.net/1/k/k/n/knsdtknj61k.png,Takuto Kazamukai,Harry Caine,Male,Player,GK,Wind,84,92,86,97,101,104,92,Middle School,Grade 8
292,https://dxi4wb638ujep.cloudfront.net/1/k/7/l/7ldiabrzxgm.png,Aoto Kamakiri,Martin Sheller,Male,Player,FW,Fire,111,108,98,87,85,80,96,Middle School,Grade 9
293,https://dxi4wb638ujep.cloudfront.net/1/k/v/n/vngvaaiq2qs.png,Genki Mori,Alfie Fine,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 9
294,https://dxi4wb638ujep.cloudfront.net/1/k/k/l/kl3o3leqbze.png,Shoji Sharaku,Cameron Mann,Male,Player,MF,Mountain,97,112,113,83,81,81,100,Middle School,Grade 7
295,https://dxi4wb638ujep.cloudfront.net/1/k/e/k/eku7k4xiu50.png,Iwao Sadanori,Don Keys,Male,Player,FW,Fire,118,112,102,83,81,81,89,Middle School,Grade 9
296,https://dxi4wb638ujep.cloudfront.net/1/k/1/i/1ilajhxydkc.png,Noboru Higashi,Sonny East,Male,Player,GK,Forest,84,92,86,97,101,104,92,Middle School,Grade 8
297,https://dxi4wb638ujep.cloudfront.net/1/k/3/d/3dignef0gmc.png,Toji Rajomon,Dan Carpenter,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 9
298,https://dxi4wb638ujep.cloudfront.net/1/k/g/r/grtnkhjor_0.png,Takashi Saigo,Doug Walker,Male,Player,GK,Mountain,84,92,86,97,101,104,92,Middle School,Grade 9
299,https://dxi4wb638ujep.cloudfront.net/1/k/m/e/mewsz8wgefe.png,Izo Kurofune,Frank Drake,Male,Player,DF,Wind,86,88,91,97,102,88,111,Middle School,Grade 8
